ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Product,Product_Category,Product_Visits,Product_Category_Visits,CA
ORD201612012994,mobile,iOS,(not set),(none),Asia,Basecamp Explorer Powerbank Flashlight,Electronics,4,12,1
ORD201612013012,desktop,Macintosh,(not set),(none),Americas,YouTube Notebook and Pen Set,Office,5,12,1
,mobile,Android,(not set),(none),Asia,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,6,98,0
,desktop,Windows,Data Share Promo,affiliate,Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Europe,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Asia,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Large Zipper Top Tote Bag,Home/Bags/,1,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Grip Kit Cable Organizer,Home/Accessories/,1,12,0
,desktop,Linux,(not set),(none),Europe,Suitcase Organizer Cubes,(not set),1,3,0
,mobile,iOS,(not set),(none),Americas,Android Onesie Sprout Green,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,mobile,Android,(not set),(none),Europe,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Europe,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,mobile,Android,(not set),(none),Europe,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Asia,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Bottle Opener Clip,Home/Drinkware/,11,132,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Asia,YouTube Youth Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Sunglasses,Home/Accessories/,2,24,0
,mobile,Android,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,Android,(not set),(none),Asia,Large Zipper Top Tote Bag,Home/Bags/,5,60,0
,mobile,Android,(not set),(none),Europe,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,mobile,Android,(not set),(none),Europe,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Asia,Suitcase Organizer Cubes,(not set),1,3,0
,mobile,iOS,(not set),(none),Americas,Google Device Holder Sticky Pad,Home/Electronics/,1,12,0
,desktop,Windows,Data Share Promo,affiliate,Oceania,Straw Beach Mat,Home/Accessories/Fun/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,Android,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,14,166,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,12,144,0
,desktop,Linux,Data Share Promo,affiliate,Europe,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,3,24,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Asia,YouTube RFID Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Vintage Hero Tee Platinum,(not set),1,15,0
,desktop,Windows,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Apparel/Women's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Insulated Bottle,Home/Drinkware/,9,76,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),referral,Asia,Google Stylus Pen w/ LED Light,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Tech Backpack,(not set),3,57,0
,desktop,Windows,(not set),(none),Americas,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,3,14,0
,mobile,Android,(not set),(none),Asia,Rocket Flashlight,Home/Accessories/,1,14,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee Black,(not set),1,15,0
,desktop,Windows,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Shop by Brand/Android/,2,24,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Android Women's Long Sleeve Blended Cardigan Grey,(not set),4,12,0
,desktop,Windows,(not set),(none),Europe,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,1,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Recycled Mouse Pad,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Trucker Hat,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,2,20,0
,desktop,Windows,(not set),(none),Asia,Basecamp Explorer Powerbank Flashlight,Home/Accessories/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Softsided Travel Pouch Set,(not set),1,5,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,"Google High Capacity 10,400mAh Charger",(not set),1,17,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/,1,12,0
,desktop,Windows,(not set),(none),Americas,Android Men's Short Sleeve Hero Tee Heather,Home/Shop by Brand/Android/,1,12,0
,desktop,Windows,(not set),(none),Americas,Android Men's Vintage Tee,Home/Shop by Brand/Android/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Tube Power Bank,Home/Electronics/,2,24,0
,desktop,Windows,(not set),(none),Asia,YouTube RFID Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google RFID Journal,Home/Office/Notebooks & Journals/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Car Clip Phone Holder,Home/Accessories/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,mobile,Android,(not set),(none),Europe,Android Glass Water Bottle with Black Sleeve,Home/Drinkware/,2,24,0
,mobile,Android,(not set),(none),Americas,Ballpoint Stylus Pen,Home/Office/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Women's Fleece Hoodie,Home/Apparel/,1,12,0
,desktop,Windows,(not set),referral,Europe,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/,4,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Suitcase Organizer Cubes,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Infant Zip Hood Royal Blue,(not set),1,18,0
,mobile,Android,(not set),(none),Europe,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Shop by Brand/Android/,1,12,0
,desktop,Linux,(not set),(none),Europe,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Insulated Stainless Steel Bottle,Home/Drinkware/,2,12,0
,desktop,Windows,(not set),(none),Americas,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,16,0
,desktop,Chrome OS,(not set),(none),Americas,Suitcase Organizer Cubes,Home/Bags/More Bags/,1,9,0
,desktop,Macintosh,(not set),referral,Asia,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,1,6,0
,desktop,Macintosh,(not set),(none),Americas,Google Alpine Style Backpack,Home/Bags/Backpacks/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Scoop Neck Tee Black,Home/Shop by Brand/,1,36,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,2,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,2,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Custom Decals,Home/Accessories/Stickers/,3,8,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,14,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Kick Ball,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Performance Full Zip Jacket Black,Home/Shop by Brand/Google/,1,36,0
,desktop,Macintosh,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Shop by Brand/Android/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Headphones,Home/Electronics/Audio/,2,18,0
,desktop,Macintosh,(not set),(none),Americas,Google Lunch Bag,Home/Accessories/Housewares/,1,8,0
,mobile,iOS,(not set),(none),Americas,Softsided Travel Pouch Set,Home/Bags/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Keyboard DOT Sticker,Home/Accessories/Stickers/,1,6,0
,desktop,Windows,(not set),(none),Europe,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),referral,Europe,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Collapsible Shopping Bag,Home/Bags/Shopping and Totes/,2,10,0
,desktop,Macintosh,(not set),(none),Americas,Rubber Grip Ballpoint Pen 4 Pack,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Headphones,Home/Electronics/Audio/,1,12,0
,desktop,Windows,Data Share Promo,affiliate,Europe,Metal Texture Roller Pen,Home/Office/,1,14,0
,desktop,Windows,(not set),(none),Americas,Gift Card - $50.00,Home/Gift Cards/,1,4,0
,desktop,Linux,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,2,24,0
,tablet,iOS,(not set),(none),Americas,Micro Wireless Earbud,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,4,48,0
,desktop,Chrome OS,(not set),(none),Americas,Android Twill Cap,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,3,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/Google/,3,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/,3,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,4,26,0
,desktop,Macintosh,(not set),(none),Europe,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's Long Sleeve Tee Lavender,Home/Apparel/Women's/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Backpack,Home/Bags/Backpacks/,1,6,0
,mobile,Android,(not set),cpm,Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,24,0
,desktop,Macintosh,(not set),(none),Americas,Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android Women's Long Sleeve Blended Cardigan Grey,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Americas,Retractable Ballpoint Pen Red,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Americas,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/Audio/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Android Women's Fleece Hoodie,(not set),1,6,0
,desktop,Macintosh,(not set),(none),Americas,Google Leather Journal-Brown,(not set),1,48,0
,desktop,Windows,(not set),(none),Americas,YouTube Luggage Tag,Home/Accessories/Fun/,2,27,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Windows,(not set),cpm,Americas,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),cpm,Americas,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,25L Classic Rucksack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Asia,Android Glass Water Bottle with Black Sleeve,Home/Drinkware/,1,12,0
,desktop,Windows,(not set),(none),Asia,Collapsible Shopping Bag,Home/Bags/,1,12,0
,desktop,Windows,(not set),(none),Asia,Android Men's 3/4 Sleeve Raglan Henley Black,Home/Shop by Brand/Android/,1,12,0
,desktop,Windows,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Shop by Brand/Android/,1,12,0
,mobile,Android,(not set),(none),Americas,Ballpoint Stylus Pen,Home/Office/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 4400mAh Power Bank,Home/Electronics/Power/,1,7,0
,desktop,Macintosh,(not set),(none),Americas,Google 2200mAh Micro Charger,Home/Electronics/Power/,1,7,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Softsided Travel Pouch Set,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Windup Android,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Kick Ball,Home/Accessories/Fun/,3,12,0
,desktop,Windows,(not set),(none),Americas,Google Kick Ball,Home/Accessories/Sports & Fitness/,3,6,0
,desktop,Windows,(not set),organic,Americas,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Youth Baseball Raglan Heather/Black,Home/Apparel/Kid's/Kids-Youth/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Windows,(not set),referral,Europe,Google Rucksack,Home/Bags/Backpacks/,1,6,0
,desktop,Macintosh,(not set),(none),Americas,Electronics Accessory Pouch,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Colored Pencil Set,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Rucksack,Home/Bags/Backpacks/,2,19,0
,mobile,iOS,(not set),(none),Europe,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,2,12,0
,mobile,iOS,(not set),(none),Europe,Android Glass Water Bottle with Black Sleeve,Home/Drinkware/,1,12,0
,mobile,iOS,(not set),(none),Europe,22 oz YouTube Bottle Infuser,Home/Drinkware/,2,12,0
,desktop,Linux,(not set),(none),Europe,25L Classic Rucksack,Home/Bags/Backpacks/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,15,0
,mobile,iOS,(not set),(none),Americas,Ballpoint Stylus Pen,Home/Office/,1,12,0
,mobile,iOS,(not set),(none),Americas,Colored Pencil Set,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Drinkware/,22,182,0
,desktop,Linux,(not set),(none),Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,6,74,0
,desktop,Macintosh,(not set),(none),Oceania,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,Rocket Flashlight,Home/Accessories/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,mobile,iOS,(not set),(none),Americas,Retractable Ballpoint Pen Red,Home/Office/,2,24,0
,mobile,iOS,(not set),(none),Americas,Android Men's  Zip Hoodie,(not set),1,15,0
,desktop,Linux,(not set),(none),Americas,Google Lunch Bag,Home/Accessories/Housewares/,1,8,0
,tablet,iOS,(not set),(none),Americas,Google Youth Short Sleeve T-shirt Royal Blue,Home/Apparel/,1,60,0
,tablet,iOS,(not set),(none),Americas,Google Insulated Stainless Steel Bottle,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Metal Earbuds with Small Zipper Case,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Windows,(not set),(none),Europe,Electronics Accessory Pouch,Home/Electronics/Electronics Accessories/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Lunch Bag,Home/Accessories/Housewares/,1,8,0
,desktop,Linux,(not set),(none),Asia,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,1,36,0
,desktop,Macintosh,(not set),(none),Americas,Google Tote Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,2,24,0
,mobile,Android,(not set),(none),Asia,Google Women's 1/4 Zip Jacket Charcoal,(not set),2,13,0
,desktop,Windows,(not set),(none),Americas,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/Water Bottles and Tumblers/,2,27,0
,tablet,iOS,(not set),referral,Americas,Four Color Retractable Pen,Home/Office/,2,24,0
,tablet,iOS,(not set),referral,Americas,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,1,15,0
,mobile,Android,(not set),(none),Americas,Google Ballpoint Pen Black,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,1,14,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,1,14,0
,desktop,Macintosh,(not set),(none),Americas,Waterproof Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Linux,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Shop by Brand/Android/,2,12,0
,desktop,Linux,(not set),(none),Americas,Android Men's  Zip Hoodie,Home/Apparel/Men's/,2,16,0
,desktop,Windows,(not set),(none),Americas,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/Water Bottles and Tumblers/,2,26,0
,mobile,iOS,(not set),(none),Americas,Reusable Shopping Bag,Home/Bags/Shopping and Totes/,1,5,0
,mobile,Android,(not set),(none),Asia,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,23,0
,mobile,Android,(not set),(none),Americas,"Google High Capacity 10,400mAh Charger",Home/Electronics/,1,12,0
